lead_id,date,platform,vehicle_model,test_drive,sale_completed,sale_value
TLD-41032,2026-07-03,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-41033,2026-07-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41034,2026-07-03,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41035,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41036,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41037,2026-07-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-41038,2026-07-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-41039,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41040,2026-07-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-41041,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41042,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41043,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41044,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41045,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41046,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41047,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41048,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41049,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41050,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41051,2026-07-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-41052,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41053,2026-07-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-41054,2026-07-03,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-41055,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41056,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41057,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41058,2026-07-03,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41059,2026-07-03,Google Ads,Yamaha MT-07,True,False,0
TLD-41060,2026-07-03,Google Ads,Yamaha MT-07,True,False,0
TLD-41061,2026-07-03,Google Ads,Yamaha MT-07,True,False,0
TLD-41062,2026-07-03,Google Ads,Yamaha MT-07,False,False,0
TLD-41063,2026-07-03,Google Ads,Yamaha MT-07,False,False,0
TLD-41064,2026-07-03,Google Ads,Yamaha MT-07,False,False,0
TLD-41065,2026-07-03,Google Ads,Yamaha MT-07,False,False,0
TLD-41066,2026-07-03,Google Ads,Yamaha MT-07,False,False,0
TLD-41067,2026-07-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-41068,2026-07-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-41069,2026-07-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-41070,2026-07-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-41071,2026-07-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-41072,2026-07-03,Google Ads,Yamaha NMAX 160,False,False,0
TLD-41073,2026-07-03,Google Ads,Yamaha NMAX 160,True,False,0
TLD-41074,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41075,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41076,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41077,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41078,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41079,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41080,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41081,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41082,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41083,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41084,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41085,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41086,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41087,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41088,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41089,2026-07-03,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-41090,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41091,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41092,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41093,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41094,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41095,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41096,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41097,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41098,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41099,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41100,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41101,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41102,2026-07-03,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41103,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41104,2026-07-03,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41105,2026-07-03,Google Ads,Yamaha Fazer 250,True,False,0
TLD-41106,2026-07-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41107,2026-07-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41108,2026-07-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41109,2026-07-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41110,2026-07-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41111,2026-07-03,Google Ads,Yamaha Fazer 250,True,False,0
TLD-41112,2026-07-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41113,2026-07-03,Google Ads,Yamaha Fazer 250,True,False,0
TLD-41114,2026-07-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41115,2026-07-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41116,2026-07-03,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41117,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41118,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41119,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41120,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41121,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41122,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41123,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41124,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41125,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41126,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41127,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41128,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41129,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41130,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41131,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41132,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41133,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41134,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41135,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41136,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41137,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41138,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41139,2026-07-04,Meta Ads,Yamaha MT-07,True,True,46000
TLD-41140,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41141,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41142,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41143,2026-07-04,Meta Ads,Yamaha MT-07,True,True,46000
TLD-41144,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41145,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41146,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41147,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41148,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41149,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41150,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41151,2026-07-04,Meta Ads,Yamaha MT-07,True,True,46000
TLD-41152,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41153,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41154,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41155,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41156,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41157,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41158,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41159,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41160,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41161,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41162,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41163,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41164,2026-07-04,Meta Ads,Yamaha MT-07,True,False,0
TLD-41165,2026-07-04,Meta Ads,Yamaha MT-07,False,False,0
TLD-41166,2026-07-04,Meta Ads,Yamaha MT-07,True,True,46000
TLD-41167,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41168,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41169,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41170,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41171,2026-07-04,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41172,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41173,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41174,2026-07-04,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41175,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41176,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41177,2026-07-04,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41178,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41179,2026-07-04,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41180,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41181,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41182,2026-07-04,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-41183,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41184,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41185,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41186,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41187,2026-07-04,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-41188,2026-07-04,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-41189,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41190,2026-07-04,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-41191,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41192,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41193,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41194,2026-07-04,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-41195,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41196,2026-07-04,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-41197,2026-07-04,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-41198,2026-07-04,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-41199,2026-07-04,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-41200,2026-07-04,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41201,2026-07-04,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-41202,2026-07-04,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41203,2026-07-04,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41204,2026-07-04,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41205,2026-07-04,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-41206,2026-07-04,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-41207,2026-07-04,Google Ads,Yamaha MT-07,True,False,0
TLD-41208,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41209,2026-07-04,Google Ads,Yamaha MT-07,True,False,0
TLD-41210,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41211,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41212,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41213,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41214,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41215,2026-07-04,Google Ads,Yamaha MT-07,True,False,0
TLD-41216,2026-07-04,Google Ads,Yamaha MT-07,True,False,0
TLD-41217,2026-07-04,Google Ads,Yamaha MT-07,True,False,0
TLD-41218,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41219,2026-07-04,Google Ads,Yamaha MT-07,True,True,46000
TLD-41220,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41221,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41222,2026-07-04,Google Ads,Yamaha MT-07,True,True,46000
TLD-41223,2026-07-04,Google Ads,Yamaha MT-07,True,False,0
TLD-41224,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41225,2026-07-04,Google Ads,Yamaha MT-07,True,False,0
TLD-41226,2026-07-04,Google Ads,Yamaha MT-07,True,True,46000
TLD-41227,2026-07-04,Google Ads,Yamaha MT-07,True,True,46000
TLD-41228,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41229,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41230,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41231,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41232,2026-07-04,Google Ads,Yamaha MT-07,False,False,0
TLD-41233,2026-07-04,Google Ads,Yamaha NMAX 160,False,False,0
TLD-41234,2026-07-04,Google Ads,Yamaha NMAX 160,False,False,0
TLD-41235,2026-07-04,Google Ads,Yamaha NMAX 160,True,False,0
TLD-41236,2026-07-04,Google Ads,Yamaha NMAX 160,False,False,0
TLD-41237,2026-07-04,Google Ads,Yamaha NMAX 160,False,False,0
TLD-41238,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41239,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41240,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41241,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41242,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41243,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41244,2026-07-04,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-41245,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41246,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41247,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41248,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41249,2026-07-04,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-41250,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41251,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41252,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41253,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41254,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41255,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41256,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41257,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41258,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41259,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41260,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41261,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41262,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41263,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41264,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41265,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41266,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41267,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41268,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41269,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41270,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41271,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41272,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41273,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41274,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41275,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41276,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41277,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41278,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41279,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41280,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41281,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41282,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41283,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41284,2026-07-04,Google Ads,Yamaha Crosser 150,True,False,0
TLD-41285,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41286,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41287,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41288,2026-07-04,Google Ads,Yamaha Crosser 150,False,False,0
TLD-41289,2026-07-04,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41290,2026-07-04,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41291,2026-07-04,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41292,2026-07-04,Google Ads,Yamaha Fazer 250,True,True,23000
TLD-41293,2026-07-04,Google Ads,Yamaha Fazer 250,True,False,0
TLD-41294,2026-07-04,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41295,2026-07-04,Google Ads,Yamaha Fazer 250,True,False,0
TLD-41296,2026-07-04,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41297,2026-07-04,Google Ads,Yamaha Fazer 250,True,False,0
TLD-41298,2026-07-04,Google Ads,Yamaha Fazer 250,False,False,0
TLD-41299,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41300,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41301,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41302,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41303,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41304,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41305,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41306,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41307,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41308,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41309,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41310,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41311,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41312,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41313,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41314,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41315,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41316,2026-07-05,Meta Ads,Yamaha MT-07,True,True,46000
TLD-41317,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41318,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41319,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41320,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41321,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41322,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41323,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41324,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41325,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41326,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41327,2026-07-05,Meta Ads,Yamaha MT-07,True,False,0
TLD-41328,2026-07-05,Meta Ads,Yamaha MT-07,True,True,46000
TLD-41329,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41330,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41331,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41332,2026-07-05,Meta Ads,Yamaha MT-07,False,False,0
TLD-41333,2026-07-05,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41334,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41335,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41336,2026-07-05,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41337,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41338,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41339,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41340,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41341,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41342,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41343,2026-07-05,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41344,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41345,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41346,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41347,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41348,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41349,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41350,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41351,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41352,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41353,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41354,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41355,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41356,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41357,2026-07-05,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41358,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41359,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41360,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41361,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41362,2026-07-05,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41363,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41364,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41365,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41366,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41367,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41368,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41369,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41370,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41371,2026-07-05,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41372,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41373,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41374,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41375,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41376,2026-07-05,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41377,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41378,2026-07-05,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-41379,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41380,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41381,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41382,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41383,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41384,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41385,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41386,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41387,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41388,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41389,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41390,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41391,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41392,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41393,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41394,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41395,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41396,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-41397,2026-07-05,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-41398,2026-07-05,Meta Ads,Yamaha NMAX 160,False,False,0
